year,month,rain,press,RH,temp,wind
2023,10,5.305540754,1013.428067,94.68264462,32.7416405,24.16808957
2012,1,1.158750171,1010.512546,87.24316066,27.47970497,23.0942134
2012,2,0.168013455,1012.36454,85.99335443,29.08801966,24.16794059
2012,3,0.934214656,1011.904377,84.7326445,30.15099047,25.03975051
2012,4,3.552197668,1010.362328,87.15778487,31.04597602,25.65244836
2012,5,8.502736259,1006.801063,91.1651835,30.66099744,25.78754732
2012,6,3.893693393,1005.706596,89.10875315,30.36530006,25.88088114
2012,7,4.579634304,1006.140684,90.92380753,29.86887704,25.38421512
2012,8,7.561086679,1006.786627,91.05083988,29.48461663,25.74825113
2012,9,6.196298891,1009.523509,93.94202266,29.40964265,27.50504248
2012,10,1.737497988,1012.577446,90.57419423,29.4989106,25.33590731
2012,11,0.866431694,1012.620225,89.80288003,29.73359657,26.08780661
2012,12,0.161707613,1013.97811,86.90994987,28.99706547,24.14001769
2013,1,0.23035617,1016.215359,86.55484386,27.6180248,22.55720921
2013,2,0.031828684,1013.736067,80.69143305,29.94459903,24.41284879
2013,3,1.046870348,1011.914194,79.4414784,31.5538452,25.50226478
2013,4,1.216476278,1009.600813,79.86845659,32.15187214,27.26121037
2013,5,5.071939468,1008.517589,88.65917067,31.48618284,26.61228554
2013,6,4.476122123,1006.384449,89.54474282,30.51106242,26.68248094
2013,7,9.411329714,1006.328588,93.19366424,30.01236739,28.06895104
2013,8,6.634096866,1006.90078,93.00588416,29.89649044,26.64513542
2013,9,9.311554078,1008.701166,96.03420659,29.32962434,26.3836523
2013,10,2.113016905,1012.95009,92.12681073,29.22268035,28.1308301
2013,11,0.168384648,1014.039702,88.67400403,29.17059786,25.26327257
2013,12,1.081452084,1017.138169,89.41972362,25.56912201,23.18815181
2014,1,0.018131135,1018.640812,88.65326842,26.33602835,20.70719447
2014,2,0.211576555,1013.638006,85.00634664,29.22559551,24.33250664
2014,3,0.774169843,1012.812504,83.33751155,31.63103352,31.64467155
2014,4,3.970563971,1010.930725,87.81334401,31.71079225,27.31411134
2014,5,3.677899382,1009.329218,88.92391219,31.67173981,30.07843505
2014,6,5.002451233,1006.021035,90.44652792,30.96807588,27.62924476
2014,7,7.22958653,1006.621688,92.64632992,29.90592536,29.6043861
2014,8,8.288135574,1008.662264,93.36749368,29.73863576,27.65763125
2014,9,8.333606981,1009.520303,94.99639434,29.71194578,27.43377304
2014,10,1.604944398,1013.454746,91.85351632,29.72928878,28.91918977
2014,11,0.60570296,1014.23474,91.32077537,29.42363974,26.43161928
2014,12,0.028100593,1017.368037,85.49450043,27.36548197,25.80855229
2015,1,0.148331694,1017.759668,84.96444259,26.93654403,22.40899755
2015,2,1.472196464,1015.937924,87.39670271,28.85532304,25.09950356
2015,3,0.866632734,1013.726042,86.1185897,30.9090714,31.47515403
2015,4,1.775509563,1011.916399,80.85883975,31.79256515,27.81348559
2015,5,2.572972795,1008.657241,86.63241767,32.28405969,30.6450471
2015,6,4.773289451,1007.810208,88.63495763,31.41979246,28.42673388
2015,7,6.813467262,1007.350023,90.68784406,30.06126865,29.85281669
2015,8,6.961013596,1008.184307,93.92525346,29.85233,28.02064584
2015,9,5.984483367,1010.024308,95.04490203,29.61557143,27.57371937
2015,10,3.510588384,1013.898847,93.51652762,29.13965152,29.21193228
2015,11,0.986854709,1014.316278,91.92444343,29.56687706,26.73899137
2015,12,0.063484148,1016.864537,88.60479966,28.41165513,27.01664826
2016,1,0.931619195,1016.615573,90.95216619,27.89826873,23.26659991
2016,2,0.044797656,1018.771583,83.30345985,28.1444577,23.47895901
2016,3,0.562651414,1013.51644,78.11116779,32.34608822,31.42015955
2016,4,3.049416081,1009.40505,76.40523418,34.67024663,33.88868307
2016,5,5.681498236,1008.92202,89.59861223,32.64756847,31.52242173
2016,6,7.097328191,1008.496825,91.62301891,31.34657661,30.08212663
2016,7,7.398291702,1008.098601,94.38124334,30.42453764,29.2415489
2016,8,8.272467544,1005.984705,93.15630918,30.3807337,29.79459089
2016,9,9.430135524,1008.669267,95.36293851,29.61099174,26.95206925
2016,10,4.13736108,1010.295187,94.58589623,29.93204429,29.35077171
2016,11,3.078871256,1014.005977,92.26038854,29.23065234,27.61824996
2016,12,0.077739092,1015.921549,88.23784422,27.89788465,25.56245286
2017,1,0.130175816,1015.628152,86.4127095,28.45524467,27.10902134
2017,2,0.267163647,1016.469616,83.88327538,29.17546016,23.30279974
2017,3,2.64914156,1012.748599,87.20543497,31.0267074,31.40493908
2017,4,1.812280538,1011.590767,86.67172776,32.02665556,32.30172775
2017,5,8.870633404,1009.728316,92.28018485,31.06968442,30.02413172
2017,6,8.064253267,1007.828494,93.05466421,30.69278434,26.56758855
2017,7,12.13920635,1007.196441,94.61259883,29.67688937,26.05597405
2017,8,7.656725356,1007.656306,94.41123818,30.31726372,29.800447
2017,9,6.252508687,1009.681469,95.58725492,30.37614991,27.54891443
2017,10,6.720442586,1012.106346,94.01882949,29.39897818,25.53923253
2017,11,0.118220478,1013.587882,87.82727018,29.0362104,24.47300592
2017,12,0.311972797,1016.983618,88.36188866,26.97658096,25.12390388
2018,1,0.11627266,1014.192704,88.40445512,27.9509849,27.07760653
2018,2,0.678223561,1016.327913,84.8332817,28.04993041,23.41342843
2018,3,1.168193098,1012.98487,85.04950945,30.45984905,31.54364735
2018,4,5.259048229,1012.023492,88.00181824,31.34115667,31.86091383
2018,5,6.946739964,1010.723632,94.08055776,31.05528013,27.11718765
2018,6,6.502210027,1007.365994,92.29301013,30.75225239,26.63641729
2018,7,7.498202478,1005.061524,92.98035478,29.84205732,26.42197097
2018,8,5.318408095,1005.911209,93.25569342,29.53799815,29.74254841
2018,9,6.738973047,1009.940843,94.86705639,30.32189057,27.25790964
2018,10,2.088026294,1013.907522,91.66995283,30.39038269,26.60250374
2018,11,0.559154914,1014.678771,90.72351403,29.71085886,24.86302485
2018,12,0.26471503,1015.576502,87.64765301,28.9922167,26.40973113
2019,1,0.001068158,1017.26257,85.15372031,28.69805877,26.63371616
2019,2,1.008291653,1014.42905,84.4884711,31.23424262,26.11297106
2019,3,0.921337202,1011.923113,80.96313613,32.72917491,35.84773494
2019,4,1.558567027,1010.18773,82.40270227,33.78089392,28.59151988
2019,5,6.192250506,1008.398002,89.66051175,32.11556394,30.14315626
2019,6,3.573663093,1007.238108,88.86128026,32.04466591,28.53956388
2019,7,4.189272932,1006.863228,89.30310285,31.45304478,29.96874057
2019,8,11.82121271,1006.03363,93.18988239,30.09146458,30.2002947
2019,9,8.004780079,1010.948554,93.72039638,30.03534354,27.00152905
2019,10,0.815737648,1013.009699,90.82575154,30.89009541,28.98626026
2019,11,0.22729263,1014.595891,88.75109398,29.49153488,25.32492466
2019,12,0.002540715,1017.201932,87.20616055,27.98790703,24.81640332
2020,1,0.062674051,1015.560496,85.75158313,29.64636337,27.16827378
2020,2,0.010780891,1016.820991,80.83094812,30.06370641,24.63335894
2020,3,2.836329682,1012.139876,86.25299647,32.37165012,32.69460578
2020,4,2.197429139,1013.012296,85.76775567,32.47324215,27.55388039
2020,5,4.736865886,1009.152052,86.60692914,33.73233047,30.64070405
2020,6,4.245839056,1007.965504,91.41389354,31.84745899,27.85767872
2020,7,5.093566071,1007.740009,92.33622016,31.76566792,29.95733796
2020,8,8.615530431,1007.029961,95.0275538,30.15805979,30.20125549
2020,9,7.8055511,1009.046022,95.66054887,30.44909852,27.14169033
2020,10,5.553562519,1010.47756,94.47366578,28.13246053,27.51792394
2020,11,0.098393591,1015.160047,90.01499497,29.07653649,25.38367133
2020,12,0.002735026,1016.378644,88.29044594,27.55015919,24.62251225
2021,1,0,1017.12,86.06001966,26.5957595,23.92487479
2021,2,0.952248594,1015.040122,86.4554929,29.45936507,23.99777066
2021,3,2.026195954,1012.512034,86.93827174,32.4003556,35.59259628
2021,4,5.367384818,1011.431816,90.23302169,32.60530955,26.63997675
2021,5,3.547045964,1009.026625,91.60868015,33.3731894,30.81014188
2021,6,5.5458012,1007.576664,90.74490927,32.5505337,27.25425178
2021,7,5.204984398,1006.697926,92.45915094,31.86633268,30.06174492
2021,8,5.248305741,1008.41956,92.15226983,32.0845735,30.09201851
2021,9,10.34290245,1009.564806,96.70113978,30.06193253,25.87695397
2021,10,4.649748015,1011.281139,94.50317728,30.02517314,28.74566965
2021,11,0.039293433,1014.093902,88.98426346,29.82366586,24.60685272
2021,12,0.031847523,1017.902728,86.75082695,27.94531625,24.55497138
2022,1,0.140612486,1015.323503,88.27205507,29.35827157,25.95992155
2022,2,1.709051689,1015.063439,88.33479873,28.74640816,22.87273038
2022,3,2.140965051,1011.472865,88.98772425,32.04740445,35.1802445
2022,4,2.256217741,1011.657948,85.85303987,32.05212321,26.10289805
2022,5,7.471584645,1008.765365,92.91259758,30.94384883,28.96873842
2022,6,5.286192185,1007.758188,91.49061755,32.9363057,27.37317068
2022,7,8.989503275,1006.501245,94.10196799,31.65360588,30.14524306
2022,8,9.114844224,1007.563992,95.10778446,30.96016473,29.88834727
2022,9,11.7233613,1009.201866,96.02473755,30.06610726,26.21860161
2022,10,3.849372848,1013.327905,90.89623711,29.80260956,28.22944173
2022,11,1.410965907,1013.135578,91.01316415,30.49899502,25.28605007
2022,12,0.002832967,1016.410369,87.17811417,27.63254279,24.49193881
2023,1,0.350180121,1017.313369,86.25368711,28.86519861,16.42828406
2023,2,0.162199606,1015.469193,84.83049825,32.71336813,20.19599974
2023,3,0.676075156,1013.857095,80.99467115,35.34073303,21.85123653
2023,4,1.261929036,1009.540663,80.18847955,38.6119828,25.99100364
2023,5,4.627792175,1008.396135,86.60949421,36.84036678,25.92996452
2023,6,7.382105446,1006.021035,92.30228553,34.52342686,25.30875589
2023,7,7.687781401,1006.621688,92.90413232,33.95387519,25.03702921
2023,8,4.772539148,1008.662264,93.39015389,32.79286949,25.07989001
2023,9,11.74478537,1009.520303,96.4255083,31.68127133,24.44396964
2023,10,5.28512759,1013.450921,94.49766097,32.75137952,24.20858464
2012,1,1.019370256,999.0759579,86.15940083,28.89457402,23.41384395
2012,2,0.132711141,1011.985207,84.91494616,30.95417005,24.30139771
2012,3,0.819450365,1011.682141,83.99818372,32.20036486,25.63544745
2012,4,2.918701337,1010.383909,87.0307957,33.46317509,26.58155203
2012,5,7.826742424,1006.997212,91.31009763,32.94229989,26.74756848
2012,6,4.392331166,1006.214382,89.86339691,32.00694264,26.81701061
2012,7,4.129077178,1006.640282,90.17258361,31.66897995,26.35372921
2012,8,6.874034028,1007.232269,90.21582542,30.97135497,26.32453925
2012,9,8.189771667,1009.542862,94.43462242,30.6478348,30.42645392
2012,10,2.348988301,1012.414637,91.20378456,31.1077708,25.63073052
2012,11,0.725162559,1012.465032,90.45407566,31.24864071,25.56329567
2012,12,0.185693897,1013.795461,87.50395332,30.49175747,25.81961216
2013,1,0.592538195,1015.765501,85.89529584,28.94009812,22.84614314
2013,2,0.064323901,1013.283324,81.59601366,31.71555028,24.70038825
2013,3,0.821147244,1011.620356,80.03664593,33.56110692,26.11883668
2013,4,1.467913073,1009.41307,80.17444922,34.07867514,27.13338161
2013,5,4.357270766,1008.669989,88.20426961,33.31290059,27.06086181
2013,6,4.498943469,1006.552014,89.57682129,32.09773566,26.83362171
2013,7,10.20661068,1006.812843,91.90667976,31.43095282,27.3450076
2013,8,5.961397953,1007.379852,92.8109596,31.07938907,29.05789811
2013,9,10.32400712,1008.943594,96.071678,30.23976543,28.7788735
2013,10,2.840054857,1012.941403,91.31491976,30.23092293,28.86086279
2013,11,0.293396384,1013.868191,87.5708617,30.11662176,27.3415898
2013,12,1.012855493,1016.918738,87.62346222,26.07112798,22.74898744
2014,1,0.014298127,1018.475244,86.07600431,27.18149202,21.63466855
2014,2,0.202367389,1013.54063,85.28401045,30.82390098,26.26353363
2014,3,1.391504192,1012.887202,83.94914314,33.55360337,28.49998206
2014,4,3.274363886,1010.977806,87.15906552,33.64293271,30.56854676
2014,5,3.000024041,1009.42566,87.79157329,33.84335937,31.55033685
2014,6,3.936979965,1006.256847,88.99029704,33.01719563,31.10760394
2014,7,6.289586055,1007.003921,91.28021088,31.65612585,30.70666895
2014,8,6.855116071,1008.920198,92.82103891,31.41608271,32.70058981
2014,9,8.37698299,1009.645006,94.82733626,31.15866091,32.10805069
2014,10,2.349980434,1013.32309,91.43306485,31.00974223,29.72103856
2014,11,0.637101635,1014.028108,90.70295378,30.77069831,31.03688168
2014,12,0.032065408,1016.994939,82.76064217,28.48355,25.82162081
2015,1,0.184164174,1017.482837,82.46448316,28.19022564,25.5003598
2015,2,0.952349257,1015.730777,85.53303336,30.48990921,29.40136713
2015,3,0.587508917,1013.66715,84.23201623,32.86027485,28.51499786
2015,4,1.743700562,1011.952864,80.46272404,33.80586116,32.95631417
2015,5,2.638304275,1008.905049,85.03499738,34.47328831,31.91283868
2015,6,4.515728558,1008.107848,87.86296386,33.27884417,33.48779037
2015,7,6.986725705,1007.685712,90.38530633,31.7576629,30.84333108
2015,8,6.307105837,1008.567514,93.2086926,31.49221438,32.06451628
2015,9,6.513542133,1010.191315,94.64065995,31.00573072,32.22378276
2015,10,4.205976339,1013.877781,92.70655414,30.51741069,29.46945999
2015,11,0.752782544,1014.169343,89.38168371,31.222443,31.39695006
2015,12,0.072208211,1016.664461,86.5693339,30.19135887,27.6304226
2016,1,1.530820346,1016.378074,88.89145311,29.65622775,22.77883082
2016,2,0.061326667,1018.481747,80.29026377,29.42430682,27.21114348
2016,3,0.73593106,1013.529089,76.8544961,33.34592465,27.62905056
2016,4,2.801208064,1009.727872,76.76539534,35.4393175,29.76137704
2016,5,4.830375862,1009.099797,89.37192929,33.5481337,31.32722426
2016,6,7.092066941,1008.780724,91.2143013,32.23857617,28.08375321
2016,7,7.206131744,1008.51711,93.94311316,31.28638287,27.43854238
2016,8,6.669693911,1006.510336,92.54195883,31.40891329,27.54436227
2016,9,9.558113896,1008.804905,95.53134722,30.37745398,29.14345444
2016,10,3.968879269,1010.263216,94.68763251,30.91000391,27.33633532
2016,11,1.825080539,1013.767046,91.60087953,30.1684349,25.74795496
2016,12,0.045757755,1015.613631,86.54714536,28.83604081,23.88733105
2017,1,0.112625995,1015.350334,85.10810235,29.53537352,24.77729457
2017,2,0.128720261,1016.230203,82.55082086,30.33722187,23.03052649
2017,3,2.946420506,1012.678049,86.9661843,32.24135707,27.64236566
2017,4,1.253853834,1011.56415,85.49151017,33.22177045,28.4578334
2017,5,8.776568392,1009.72552,92.49863508,32.05367408,27.76712531
2017,6,5.953283067,1008.147581,92.32113702,31.78880563,26.67931662
2017,7,10.5039773,1007.696787,93.83525067,30.71028509,26.05783277
2017,8,7.247526139,1007.930265,93.82320446,31.26577434,27.59706314
2017,9,5.906040082,1009.831616,95.20154168,31.32746983,29.80802184
2017,10,5.620770522,1011.971141,93.1394585,30.38253717,25.51297946
2017,11,0.317869664,1013.357363,85.79645576,29.94625448,24.41599086
2017,12,0.223735497,1016.685335,85.64287437,27.96282363,23.47427485
2018,1,0.125090787,1013.938861,85.85626045,29.2737471,26.66244458
2018,2,0.397807113,1016.051794,83.99503073,29.43850413,25.17001972
2018,3,1.087604588,1012.86009,84.59194737,31.91720029,27.58617036
2018,4,3.713260346,1011.962281,87.1701033,32.44347696,28.16292714
2018,5,7.075436678,1010.796626,93.56863014,32.29936222,26.89508789
2018,6,4.837388534,1007.735113,91.28475176,32.04668381,26.87100482
2018,7,6.600975395,1005.709117,92.05337718,30.85960087,26.42306916
2018,8,4.872664901,1006.630865,92.93777619,30.55483618,27.35196814
2018,9,6.023526082,1010.073836,94.36193231,31.37239291,29.12554769
2018,10,1.815318842,1013.750304,90.46544386,31.53670763,26.05408147
2018,11,0.560942218,1014.52161,89.09931562,30.78776337,24.81862925
2018,12,0.300411304,1015.337921,85.68744318,30.27032593,24.91149659
2019,1,0.001460563,1016.991042,82.01465445,29.87602656,26.64902399
2019,2,0.481402805,1014.383346,83.12366322,32.84538616,28.79635281
2019,3,0.662854498,1012.006797,79.58619703,34.28818371,30.115475
2019,4,2.13435405,1010.340109,83.26392424,34.89512486,30.38085478
2019,5,6.126554363,1008.515653,89.83012892,33.303715,28.2324539
2019,6,2.630441325,1007.639986,88.58983687,33.18339481,30.91744586
2019,7,3.641676924,1007.407816,87.47765073,32.58092487,28.07436293
2019,8,9.954381803,1006.685894,91.96458933,31.09216347,30.6488154
2019,9,8.115442837,1011.16381,92.79088484,30.80857648,28.85880217
2019,10,1.057234025,1012.925089,89.94696487,31.66197295,26.94905473
2019,11,0.144109808,1014.470132,85.89609973,30.43266603,27.28973471
2019,12,0.001364826,1016.928752,83.12864226,28.97100121,23.04075435
2020,1,0.049933788,1015.354716,83.69770403,30.86302919,28.0212111
2020,2,0.012626939,1016.645953,78.77245747,31.2000453,26.68340244
2020,3,1.819776815,1012.139697,83.22276208,33.8660896,29.01134351
2020,4,3.295179441,1012.845603,84.22702493,33.80895514,30.18851861
2020,5,4.332843179,1009.376234,86.78655252,34.67236068,28.96884877
2020,6,4.681040536,1008.22052,90.64380154,32.76590435,29.92726056
2020,7,5.056363361,1008.035554,91.90154952,32.81922518,27.89383736
2020,8,7.508793284,1007.336737,93.7503887,31.30946649,30.34727717
2020,9,8.55387148,1009.167897,95.10104361,31.42451987,29.3884114
2020,10,5.854921758,1010.398257,94.09650408,28.48537324,25.6827919
2020,11,0.156277638,1014.877692,88.14473876,29.84384397,27.27280029
2020,12,0.001974315,1016.040873,86.16348356,28.36372316,23.02971299
2021,1,0,1016.72257,83.74444576,27.5950142,24.04121946
2021,2,0.81285801,1014.834948,83.22059871,30.48538831,26.08251214
2021,3,1.445385794,1012.415235,84.87340836,33.1906578,29.71542785
2021,4,4.411840145,1011.406819,89.45041815,33.1092571,26.48332401
2021,5,4.143852288,1009.134074,90.71206461,33.77617771,28.36934492
2021,6,4.069150228,1007.942669,88.2474044,33.09242059,26.77273523
2021,7,5.997498935,1007.096524,91.71924177,31.93851156,27.4985419
2021,8,4.872390823,1008.667806,91.94847207,32.23668444,27.62637432
2021,9,12.14017678,1009.527974,96.17438606,30.39258635,25.49682949
2021,10,5.871753164,1011.233109,93.66543976,30.37782112,26.80960517
2021,11,0.104629519,1013.75377,86.95120562,30.26831855,24.65443316
2021,12,0.127787705,1017.626322,84.04169107,28.48413739,23.0678154
2022,1,0.321705061,1015.130586,86.99635363,30.0945055,24.22384122
2022,2,1.404326448,1014.678551,86.8181399,29.64328086,23.28252714
2022,3,2.822137647,1011.33592,88.12893611,32.85704845,29.66394598
2022,4,2.695473447,1011.631647,85.75616127,32.54553268,26.07871264
2022,5,6.393367864,1008.825041,92.03466638,31.54465952,27.24632366
2022,6,4.387571476,1008.080655,90.45251086,33.2236875,26.86166536
2022,7,10.42237481,1006.791261,93.63151505,32.10387622,27.87819689
2022,8,8.135779598,1007.876832,94.35015575,31.42786348,27.65736709
2022,9,13.41760526,1009.192835,95.91776517,30.49098716,26.17831543
2022,10,3.383571485,1013.140513,89.84858339,30.23287833,26.26493387
2022,11,2.095555394,1012.915792,90.01509401,30.99883991,25.11407203
2022,12,0.001635532,1016.106929,85.27540537,28.11609064,23.01981476
2023,1,0.351749166,1016.942438,83.95298947,28.93506224,17.0930565
2023,2,0.237561182,1015.18151,82.84872705,32.90733553,20.77217001
2023,3,0.388770952,1013.719314,80.44869196,35.40589481,22.30872741
2023,4,1.718658426,1009.524288,79.27367108,38.43482562,26.26109576
2023,5,4.282917876,1008.57429,86.13003776,36.46501746,25.97971259
2023,6,5.56294701,1006.256847,90.72605637,34.64227695,25.51276767
2023,7,6.652849091,1007.003921,91.29838484,33.93676816,25.18342487
2023,8,5.767873729,1008.920198,92.48243207,33.23772876,24.94410902
2023,9,11.07683755,1009.645006,95.94950863,31.82275649,24.50484397
2023,10,4.294745803,1013.292239,93.34808416,32.72144076,24.45702659
2012,1,1.166197156,1000.817112,86.5351661,28.6030234,23.32165128
2012,2,0.136438053,1012.073541,85.45709766,30.60465243,24.26668354
2012,3,0.807646596,1011.732224,84.29981254,31.86379585,25.54481443
2012,4,3.164379434,1010.380499,87.29452976,32.97597375,26.38896453
2012,5,8.161522249,1006.969411,91.48226366,32.52773933,26.5365119
2012,6,4.097901375,1006.131551,89.68915049,31.7442563,26.69336078
2012,7,4.197920501,1006.556447,90.35441983,31.37530667,26.20439452
2012,8,7.238629048,1007.163975,90.4073126,30.7206749,26.26243238
2012,9,7.691397332,1009.539732,94.39311318,30.44589556,29.39069679
2012,10,2.281903491,1012.433796,91.17640634,30.84333659,25.62886538
2012,11,0.72707471,1012.480879,90.44641662,31.01519546,25.55976571
2012,12,0.169291313,1013.82015,87.59524597,30.25834045,25.3691122
2013,1,0.498101749,1015.821195,86.40411538,28.71148639,22.72724477
2013,2,0.059261809,1013.350862,81.72832254,31.43540253,24.67794526
2013,3,0.851435741,1011.680646,80.18316442,33.30440165,26.11066821
2013,4,1.447576586,1009.471614,80.53327791,33.83186037,27.16109001
2013,5,4.521946105,1008.65413,88.4554347,33.04385247,27.07545109
2013,6,4.37652473,1006.518037,89.59979314,31.83350716,26.86720224
2013,7,9.801181358,1006.732195,92.13386483,31.20012796,27.59585738
2013,8,6.098977155,1007.31041,92.9281851,30.8838979,28.52357336
2013,9,10.26916972,1008.893729,96.12985802,30.10415632,28.23706128
2013,10,2.699420796,1012.923776,91.58120872,30.06104559,28.62869682
2013,11,0.276882813,1013.886496,87.99637666,29.98961968,26.88992855
2013,12,0.944597789,1016.940158,88.19305529,25.98680697,22.73424096
2014,1,0.014673028,1018.485542,86.84610347,27.01464132,21.38572847
2014,2,0.200267936,1013.56354,85.50329145,30.51153333,25.82132092
2014,3,1.297742769,1012.869282,84.11961429,33.27768372,29.09345948
2014,4,3.391540793,1010.969977,87.46583387,33.38968718,29.92702639
2014,5,3.12530575,1009.417682,87.99237168,33.53231686,31.21542233
2014,6,4.302621356,1006.234367,89.34916809,32.71135556,30.43869782
2014,7,6.551587296,1006.949037,91.5762466,31.38356338,30.41968689
2014,8,7.293254562,1008.880578,92.92397931,31.1618952,31.62845095
2014,9,8.614897711,1009.636955,94.92161329,30.92994862,31.095042
2014,10,2.204154732,1013.332688,91.68316079,30.80655009,29.46494908
2014,11,0.583364726,1014.044043,91.00951317,30.59311607,30.03919949
2014,12,0.031833913,1017.03792,83.53638084,28.31201546,25.72243318
2015,1,0.172641691,1017.513418,83.24494589,27.97610668,24.79562947
2015,2,1.008971519,1015.75573,86.13058212,30.21565399,28.42690299
2015,3,0.66497567,1013.679413,84.68272077,32.59696442,29.06927854
2015,4,1.734077861,1011.942436,80.58190592,33.57507769,31.84873343
2015,5,2.576507486,1008.882924,85.29341231,34.2137946,31.61141467
2015,6,4.635825174,1008.074987,88.10189281,33.03979194,32.43665029
2015,7,6.978669383,1007.645101,90.49271467,31.52034722,30.57885787
2015,8,6.391989496,1008.512516,93.33146593,31.26127471,31.13382275
2015,9,6.298537403,1010.172477,94.75207669,30.8186977,31.22675324
2015,10,3.965022787,1013.8814,93.04586991,30.31271573,29.22990216
2015,11,0.776005396,1014.183251,90.1246186,31.02572558,30.40692977
2015,12,0.072416779,1016.685098,87.19290085,29.95042717,27.48209768
2016,1,1.372247481,1016.410679,89.40685796,29.40154094,22.79031184
2016,2,0.057879296,1018.523192,81.17552717,29.23541294,26.35729793
2016,3,0.702605862,1013.539426,77.17161549,33.28570226,28.23322156
2016,4,2.938030221,1009.689369,76.62277238,35.44724477,30.47451976
2016,5,4.891995628,1009.088505,89.39350403,33.54426792,31.19843151
2016,6,7.167759836,1008.73383,91.21746764,32.1852252,28.44999945
2016,7,7.355210296,1008.452012,94.07420345,31.19345854,27.74590337
2016,8,7.128374554,1006.424174,92.62676344,31.28890652,27.86925313
2016,9,9.657804383,1008.781526,95.56157447,30.28880652,28.6396369
2016,10,3.943814124,1010.256429,94.69761865,30.77635889,27.63727652
2016,11,1.895220908,1013.793481,91.80599691,30.06951054,26.07470531
2016,12,0.047399467,1015.646416,86.94906195,28.70496412,24.1873512
2017,1,0.116952858,1015.382448,85.48366482,29.36929647,25.06840531
2017,2,0.134102581,1016.262979,83.05151656,30.17419121,23.08827877
2017,3,2.947346537,1012.691065,87.18811432,32.07141992,28.22677323
2017,4,1.326691078,1011.560954,85.76204351,33.1000389,29.1402066
2017,5,8.97057529,1009.721491,92.54321181,31.91022466,28.06619317
2017,6,6.245240943,1008.086561,92.39547043,31.6488413,26.67311699
2017,7,11.05094124,1007.600804,93.98066813,30.56968003,26.05950028
2017,8,7.37004417,1007.877288,93.9228344,31.16109965,27.88773888
2017,9,6.001182261,1009.794806,95.26582494,31.21430685,29.29627456
2017,10,6.061970394,1011.984288,93.31464555,30.26139518,25.52364378
2017,11,0.276054162,1013.388406,86.32685772,29.81275398,24.43481933
2017,12,0.220577789,1016.723032,86.35451586,27.82906695,23.79416414
2018,1,0.12721756,1013.981577,86.56125068,29.07662067,26.50212301
2018,2,0.416307581,1016.096559,84.45577197,29.20034189,24.75849336
2018,3,1.171592667,1012.887815,84.95825125,31.67747297,28.1817976
2018,4,4.042405462,1011.971486,87.53078323,32.31854687,28.76541327
2018,5,6.987229802,1010.780074,93.69309459,32.1377013,26.84828818
2018,6,5.095528577,1007.682604,91.37363738,31.87075345,26.78241908
2018,7,6.942487617,1005.598133,92.20013766,30.69829308,26.40409317
2018,8,4.899002018,1006.509692,92.92338513,30.41271316,27.69869662
2018,9,6.124226958,1010.054705,94.39925734,31.24811135,28.70785923
2018,10,1.758627051,1013.772182,90.72047926,31.41399894,26.10484871
2018,11,0.608024827,1014.540235,89.39814991,30.65972182,24.85923647
2018,12,0.275124388,1015.370027,86.08103698,30.10003142,25.19261074
2019,1,0.001471164,1017.025898,82.78464201,29.70700069,26.56190529
2019,2,0.563366893,1014.383826,83.49477179,32.62509905,28.22211219
2019,3,0.688972565,1011.989761,79.95098691,34.09490738,31.11261394
2019,4,2.020180467,1010.312222,83.27775807,34.75894922,29.97942014
2019,5,6.236125531,1008.500682,89.84301199,33.15024709,28.53385627
2019,6,2.652064124,1007.576713,88.60442165,33.00977115,30.35324126
2019,7,3.776053296,1007.31899,87.91353341,32.41787767,28.37910466
2019,8,10.71369936,1006.564378,92.18981734,30.92673154,30.42759446
2019,9,8.136615323,1011.119336,93.03420568,30.64545364,28.41123391
2019,10,1.037544328,1012.9339,90.3440755,31.53316419,27.26106488
2019,11,0.165301015,1014.478259,86.80716513,30.25955898,26.83015251
2019,12,0.001460554,1016.954541,84.30048695,28.80342138,23.3814005
2020,1,0.056518048,1015.395717,84.49849311,30.64651457,27.78789298
2020,2,0.012770956,1016.678049,79.77313096,30.9808062,26.24134171
2020,3,2.037647933,1012.150926,84.03813036,33.60251736,29.59682357
2020,4,3.175861479,1012.891463,84.86354044,33.56218542,29.56470228
2020,5,4.438696309,1009.360917,86.75956451,34.49601508,29.18854242
2020,6,4.527593983,1008.187558,90.71221886,32.64684414,29.42353068
2020,7,5.120388459,1008.003134,91.93462592,32.66245192,28.18729051
2020,8,7.677727875,1007.306964,94.01869879,31.138557,30.1786221
2020,9,8.509719367,1009.155129,95.22614115,31.26400397,28.81086562
2020,10,5.906868289,1010.407007,94.25783745,28.42154241,25.94293376
2020,11,0.153604253,1014.924967,88.70814572,29.7086405,26.81218824
2020,12,0.002012919,1016.098391,86.86666281,28.2047516,23.30958225
2021,1,0,1016.791091,84.53307756,27.40661336,23.9557003
2021,2,0.844387953,1014.875489,84.14615279,30.27541841,25.60433836
2021,3,1.577168652,1012.442027,85.56710399,33.02045338,30.60681849
2021,4,4.492179175,1011.411457,89.62403434,33.04435821,26.45203966
2021,5,4.06314751,1009.115731,90.8748851,33.70015886,28.70655114
2021,6,4.404805715,1007.88595,88.7924185,33.0165086,26.83635573
2021,7,5.782280745,1007.034267,91.85340168,31.96806378,27.91949129
